日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-04,17.99,18.37,18.48,17.87,23244,65945213.0,3.4,2.4,0.43,4.28
2021-01-05,18.19,18.45,18.56,17.91,22709,64418680.0,3.54,0.44,0.08,4.18
2021-01-06,18.63,17.82,18.78,17.78,24415,68727860.0,5.42,-3.41,-0.63,4.49
2021-01-07,17.66,15.62,17.66,14.71,80688,201612786.0,16.55,-12.35,-2.2,14.85
2021-01-08,15.0,15.08,15.47,14.34,39766,93228556.0,7.23,-3.46,-0.54,7.32
2021-01-11,14.98,13.92,14.99,13.71,50207,111934967.0,8.49,-7.69,-1.16,9.24
2021-01-12,14.19,15.71,15.89,14.19,63271,151531944.0,12.21,12.86,1.79,11.64
2021-01-13,15.64,14.67,15.66,14.49,42851,100514950.0,7.45,-6.62,-1.04,7.88
2021-01-14,14.66,14.87,15.24,14.6,24927,58477874.0,4.36,1.36,0.2,4.59
2021-01-15,14.9,15.54,15.79,14.82,30273,73214519.0,6.52,4.51,0.67,5.57
2021-01-18,15.64,16.1,16.34,15.53,31982,80257448.0,5.21,3.6,0.56,5.88
2021-01-19,15.96,15.84,16.25,15.54,23228,57505051.0,4.41,-1.61,-0.26,4.27
2021-01-20,15.84,15.62,15.95,15.44,16314,39900249.0,3.22,-1.39,-0.22,3.0
2021-01-21,15.9,15.54,15.98,15.49,18291,45134901.0,3.14,-0.51,-0.08,3.37
2021-01-22,15.3,15.28,15.69,15.09,19878,47587538.0,3.86,-1.67,-0.26,3.66
2021-01-25,14.94,14.72,15.19,14.53,23862,55273824.0,4.32,-3.66,-0.56,4.39
2021-01-26,14.72,14.64,14.99,14.32,18850,43234259.0,4.55,-0.54,-0.08,3.47
2021-01-27,14.59,14.59,14.96,14.38,14021,32331296.0,3.96,-0.34,-0.05,2.58
2021-01-28,14.39,14.92,15.16,14.36,21263,49334652.0,5.48,2.26,0.33,3.91
2021-01-29,15.05,14.56,15.29,14.32,18946,43646740.0,6.5,-2.41,-0.36,3.49
2021-02-01,14.6,14.8,14.99,14.4,14192,32918367.0,4.05,1.65,0.24,2.61
2021-02-02,14.8,14.64,14.98,14.52,13910,32123063.0,3.11,-1.08,-0.16,2.56
2021-02-03,14.66,13.79,14.86,13.78,21457,47435942.0,7.38,-5.81,-0.85,3.95
2021-02-04,13.77,13.41,13.87,13.26,15544,32958157.0,4.42,-2.76,-0.38,2.86
2021-02-05,13.69,13.16,13.96,13.12,14234,30420026.0,6.26,-1.86,-0.25,2.62
2021-02-08,13.16,12.7,13.22,12.59,19526,39563222.0,4.79,-3.5,-0.46,3.59
2021-02-09,12.76,13.38,13.71,12.68,22767,47662495.0,8.11,5.35,0.68,4.19
2021-02-10,13.38,13.1,13.52,13.06,14195,29557574.0,3.44,-2.09,-0.28,2.61
2021-02-18,13.32,13.57,13.72,13.24,14859,31683358.0,3.66,3.59,0.47,2.73
2021-02-19,13.57,13.86,13.92,13.4,17249,37118590.0,3.83,2.14,0.29,3.17
2021-02-22,13.85,13.82,14.26,13.72,16319,35887159.0,3.9,-0.29,-0.04,3.0
2021-02-23,13.84,13.5,13.9,13.39,12832,27454584.0,3.69,-2.32,-0.32,2.36
2021-02-24,13.83,14.3,14.84,13.83,30656,69408471.0,7.48,5.93,0.8,5.64
2021-02-25,14.16,14.43,14.43,13.88,19894,44244686.0,3.85,0.91,0.13,3.66
2021-02-26,14.38,14.64,14.96,14.23,30880,71167254.0,5.06,1.46,0.21,5.68
2021-03-01,14.51,15.51,15.88,14.38,37873,89945535.0,10.25,5.94,0.87,6.97
2021-03-02,15.4,15.13,15.55,15.03,20178,48254726.0,3.35,-2.45,-0.38,3.71
2021-03-03,15.13,14.82,15.45,14.68,25961,60920591.0,5.09,-2.05,-0.31,4.78
2021-03-04,14.76,14.51,14.87,14.31,17660,40274641.0,3.78,-2.09,-0.31,3.25
2021-03-05,14.53,14.71,14.82,14.42,11965,27529575.0,2.76,1.38,0.2,2.2
2021-03-08,14.94,14.26,14.94,14.12,13467,30650501.0,5.57,-3.06,-0.45,2.48
2021-03-09,14.0,13.55,14.3,13.32,14800,32041991.0,6.87,-4.98,-0.71,2.72
2021-03-10,13.72,13.35,13.91,13.24,12002,25593764.0,4.94,-1.48,-0.2,2.21
2021-03-11,13.44,13.56,13.67,13.11,10602,22553733.0,4.19,1.57,0.21,1.95
2021-03-12,13.56,13.84,13.96,13.33,12077,25981038.0,4.65,2.06,0.28,2.22
2021-03-15,13.79,13.32,13.97,13.22,15152,32520731.0,5.42,-3.76,-0.52,2.79
2021-03-16,13.45,13.3,13.58,13.26,7947,16746077.0,2.4,-0.15,-0.02,1.46
2021-03-17,13.31,13.78,13.9,13.18,13857,29602810.0,5.41,3.61,0.48,2.55
2021-03-18,13.85,14.51,14.62,13.68,20367,45476882.0,6.82,5.3,0.73,3.75
2021-03-19,14.32,14.48,14.98,14.22,21140,48664591.0,5.24,-0.21,-0.03,3.89
2021-03-22,14.5,14.78,15.15,14.5,15860,36974028.0,4.49,2.07,0.3,2.92
2021-03-23,14.66,14.95,15.06,14.66,18116,42270727.0,2.71,1.15,0.17,3.33
2021-03-24,14.92,14.58,15.28,14.47,19081,44376193.0,5.42,-2.47,-0.37,3.51
2021-03-25,14.18,14.86,14.86,14.18,18589,42565671.0,4.66,1.92,0.28,3.42
2021-03-26,15.19,15.48,15.66,14.8,40199,96915016.0,5.79,4.17,0.62,7.4
2021-03-29,15.33,15.14,15.66,15.14,16559,39795613.0,3.36,-2.2,-0.34,3.05
2021-03-30,15.14,14.78,15.3,14.73,15120,35329643.0,3.76,-2.38,-0.36,2.78
2021-03-31,14.68,15.4,15.48,14.66,19060,45328374.0,5.55,4.19,0.62,3.51
2021-04-01,15.46,14.97,15.48,14.96,14292,33834763.0,3.38,-2.79,-0.43,2.63
2021-04-02,14.88,14.99,15.28,14.86,8596,20277339.0,2.81,0.13,0.02,1.58
2021-04-06,14.83,14.72,15.18,14.66,12802,29824937.0,3.47,-1.8,-0.27,2.36
2021-04-07,14.66,14.77,14.9,14.31,16579,37937584.0,4.01,0.34,0.05,3.05
2021-04-08,14.68,16.46,16.79,14.66,61287,152860181.0,14.42,11.44,1.69,11.28
2021-04-09,16.18,16.23,16.4,15.66,39648,99285149.0,4.5,-1.4,-0.23,7.29
2021-04-12,16.12,16.06,16.86,15.88,32613,83462100.0,6.04,-1.05,-0.17,6.0
2021-04-13,16.18,16.32,16.82,16.0,27121,69555734.0,5.11,1.62,0.26,4.99
2021-04-14,16.26,16.29,16.4,15.5,29780,74199100.0,5.51,-0.18,-0.03,5.48
2021-04-15,16.39,15.74,16.59,15.59,22598,56499683.0,6.14,-3.38,-0.55,4.16
2021-04-16,15.65,15.44,15.86,15.2,23009,55605666.0,4.19,-1.91,-0.3,4.23
2021-04-19,15.34,15.3,15.7,15.08,28932,69515871.0,4.02,-0.91,-0.14,5.32
2021-04-20,15.43,16.15,16.62,15.34,41881,105660242.0,8.37,5.56,0.85,7.71
2021-04-21,15.64,16.02,16.22,15.56,24259,60220041.0,4.09,-0.8,-0.13,4.46
2021-04-22,16.02,16.89,16.89,15.63,47136,120535508.0,7.87,5.43,0.87,8.67
2021-04-23,16.89,16.38,16.94,16.36,28113,72818188.0,3.43,-3.02,-0.51,5.17
2021-04-26,16.72,15.96,16.74,15.88,31940,81101715.0,5.25,-2.56,-0.42,5.88
2021-04-27,16.06,16.61,16.95,15.7,33485,85370893.0,7.83,4.07,0.65,6.16
2021-04-28,16.54,17.22,17.27,16.39,40084,105563737.0,5.3,3.67,0.61,7.38
2021-04-29,17.02,16.6,17.14,16.55,27798,72018626.0,3.43,-3.6,-0.62,5.11
2021-04-30,16.5,16.87,17.02,16.23,22765,58483485.0,4.76,1.63,0.27,4.19
2021-05-06,17.09,16.89,17.2,16.56,21136,55044412.0,3.79,0.12,0.02,3.89
2021-05-07,16.84,16.67,17.14,16.62,16000,41573301.0,3.08,-1.3,-0.22,2.94
2021-05-10,16.83,15.02,16.83,14.97,36712,89211834.0,11.16,-9.9,-1.65,6.75
2021-05-11,14.76,15.49,15.67,14.16,34739,79718281.0,10.05,3.13,0.47,6.39
2021-05-12,15.28,15.41,15.77,14.98,15092,36059060.0,5.1,-0.52,-0.08,2.78
2021-05-13,15.34,15.76,15.87,15.23,15463,37384209.0,4.15,2.27,0.35,2.85
2021-05-14,15.78,15.42,15.88,15.38,13630,32837952.0,3.17,-2.16,-0.34,2.51
2021-05-17,15.36,16.0,16.2,15.13,24513,59451518.0,6.94,3.76,0.58,4.51
2021-05-18,15.83,15.52,15.99,15.52,12015,29253937.0,2.94,-3.0,-0.48,2.21
2021-05-19,15.52,15.48,15.75,15.26,10058,24075327.0,3.16,-0.26,-0.04,1.85
2021-05-20,15.48,15.48,15.72,15.29,8529,20479407.0,2.78,0.0,0.0,1.57
2021-05-21,15.56,15.16,15.59,15.03,9970,23593112.0,3.62,-2.07,-0.32,1.83
2021-05-24,15.36,14.96,15.36,14.84,8905,20748726.0,3.43,-1.32,-0.2,1.64
2021-05-25,14.98,16.04,16.24,14.88,31313,76323776.0,9.09,7.22,1.08,5.76
2021-05-26,16.14,16.04,16.24,15.78,12611,31211068.0,2.87,0.0,0.0,2.32
2021-05-27,16.14,15.91,16.15,15.82,10808,26686827.0,2.06,-0.81,-0.13,1.99
2021-05-28,15.88,15.66,16.06,15.62,10676,26028761.0,2.77,-1.57,-0.25,1.96
2021-05-31,15.87,15.58,15.87,15.47,11148,26869518.0,2.55,-0.51,-0.08,2.05
2021-06-01,15.58,15.35,16.21,15.26,25904,62969407.0,6.1,-1.48,-0.23,4.77
2021-06-02,15.26,14.99,15.35,14.82,21017,48766696.0,3.45,-2.35,-0.36,3.87
2021-06-03,14.93,14.86,14.99,14.71,10729,24727334.0,1.87,-0.87,-0.13,1.97
2021-06-04,14.69,14.87,15.04,14.69,7481,17285321.0,2.36,0.07,0.01,1.38
2021-06-07,14.89,14.82,15.32,14.76,7785,17922241.0,3.77,-0.34,-0.05,1.43
2021-06-08,14.79,14.91,15.08,14.76,7608,17554804.0,2.16,0.61,0.09,1.4
2021-06-09,14.9,14.31,14.9,14.29,17517,39283118.0,4.09,-4.02,-0.6,3.22
2021-06-10,14.16,14.46,14.6,14.16,9623,21557474.0,3.07,1.05,0.15,1.77
2021-06-11,14.49,14.3,14.74,14.16,9834,21815112.0,4.01,-1.11,-0.16,1.81
2021-06-15,14.32,14.19,14.49,14.16,6923,15374431.0,2.31,-0.77,-0.11,1.27
2021-06-16,14.38,14.32,14.38,13.54,15611,33621977.0,5.92,0.92,0.13,2.87
2021-06-17,14.32,14.08,14.47,13.9,9348,20561948.0,3.98,-1.68,-0.24,1.72
2021-06-18,14.14,14.62,14.89,14.08,24694,55911687.0,5.75,3.84,0.54,4.54
2021-06-21,14.68,15.29,15.46,14.22,36073,84567619.0,8.48,4.58,0.67,3.75
2021-06-22,15.44,15.67,15.94,15.15,37635,91701106.0,5.17,2.49,0.38,3.91
